400.2,0.677278,0.322722,0.860356
400.3,0.677132,0.322868,0.861337
400.4,0.676986,0.323014,0.862336
400.5,0.676840,0.323160,0.863353
400.6,0.676695,0.323305,0.864387
400.7,0.676550,0.323450,0.865436
400.8,0.676405,0.323595,0.866501
400.9,0.676261,0.323739,0.867581
401.0,0.676117,0.323883,0.868675
401.1,0.675973,0.324027,0.869782
401.2,0.675829,0.324170,0.870902
401.3,0.675687,0.324313,0.872033
401.4,0.675544,0.324456,0.873175
401.5,0.675402,0.324598,0.874328
401.6,0.675260,0.324740,0.875491
401.7,0.675118,0.324881,0.876662
401.8,0.674977,0.325022,0.877841
401.9,0.674837,0.325163,0.879028
402.0,0.674696,0.325303,0.880222
402.1,0.674556,0.325443,0.881421
402.2,0.674417,0.325583,0.882626
402.3,0.674278,0.325722,0.883835
402.4,0.674139,0.325860,0.885047
402.5,0.674001,0.325999,0.886263
402.6,0.673863,0.326136,0.887480
402.7,0.673726,0.326274,0.888699
402.8,0.673589,0.326410,0.889918
402.9,0.673453,0.326547,0.891137
403.0,0.673317,0.326683,0.892354
403.1,0.673181,0.326818,0.893570
403.2,0.673047,0.326953,0.894784
403.3,0.672912,0.327088,0.895993
403.4,0.672778,0.327221,0.897199
403.5,0.672645,0.327355,0.898399
403.6,0.672512,0.327488,0.899593
403.7,0.672379,0.327620,0.900781
403.8,0.672247,0.327752,0.901961
403.9,0.672116,0.327884,0.903133
404.0,0.671985,0.328014,0.904295
404.1,0.671855,0.328145,0.905448
404.2,0.671725,0.328274,0.906589
404.3,0.671596,0.328404,0.907719
404.4,0.671467,0.328532,0.908836
404.5,0.671339,0.328660,0.909939
404.6,0.671212,0.328788,0.911029
404.7,0.671085,0.328915,0.912103
404.8,0.670959,0.329041,0.913161
404.9,0.670833,0.329167,0.914202
405.0,0.670708,0.329292,0.915225
405.1,0.670583,0.329416,0.916230
405.2,0.670459,0.329540,0.917217
405.3,0.670336,0.329664,0.918186
405.4,0.670212,0.329787,0.919138
405.5,0.670089,0.329911,0.920074
405.6,0.669966,0.330034,0.920993
405.7,0.669842,0.330158,0.921897
405.8,0.669718,0.330281,0.922785
405.9,0.669594,0.330405,0.923659
406.0,0.669470,0.330530,0.924519
406.1,0.669345,0.330655,0.925366
406.2,0.669219,0.330781,0.926199
406.3,0.669092,0.330908,0.927020
406.4,0.668964,0.331035,0.927829
406.5,0.668835,0.331164,0.928627
406.6,0.668705,0.331294,0.929413
406.7,0.668574,0.331426,0.930190
406.8,0.668441,0.331559,0.930956
406.9,0.668306,0.331693,0.931713
407.0,0.668170,0.331830,0.932462
407.1,0.668032,0.331968,0.933202
407.2,0.667892,0.332108,0.933935
407.3,0.667750,0.332250,0.934660
407.4,0.667605,0.332395,0.935379
407.5,0.667458,0.332541,0.936092
407.6,0.667309,0.332691,0.936799
407.7,0.667157,0.332842,0.937502
407.8,0.667003,0.332997,0.938200
407.9,0.666845,0.333155,0.938895
408.0,0.666685,0.333315,0.939586
408.1,0.666521,0.333478,0.940274
408.2,0.666354,0.333645,0.940961
408.3,0.666184,0.333815,0.941646
408.4,0.666011,0.333989,0.942329
408.5,0.665833,0.334166,0.943013
408.6,0.665653,0.334347,0.943696
408.7,0.665468,0.334532,0.944381
408.8,0.665279,0.334721,0.945066
408.9,0.665086,0.334914,0.945753
409.0,0.664889,0.335111,0.946443
409.1,0.664687,0.335312,0.947136
409.2,0.664481,0.335518,0.947832
409.3,0.664271,0.335729,0.948532
409.4,0.664055,0.335944,0.949237
409.5,0.663835,0.336164,0.949947
409.6,0.663610,0.336390,0.950663
409.7,0.663380,0.336620,0.951385
409.8,0.663144,0.336856,0.952115
409.9,0.662903,0.337097,0.952851
410.0,0.662656,0.337343,0.953596
410.1,0.662404,0.337596,0.954350
410.2,0.662146,0.337853,0.955112
410.3,0.661883,0.338116,0.955881
410.4,0.661615,0.338385,0.956658
410.5,0.661341,0.338658,0.957441
410.6,0.661063,0.338937,0.958230
410.7,0.660780,0.339220,0.959026
410.8,0.660492,0.339508,0.959826
410.9,0.660199,0.339800,0.960632
411.0,0.659902,0.340097,0.961441
411.1,0.659601,0.340399,0.962255
411.2,0.659296,0.340704,0.963071
411.3,0.658986,0.341014,0.963890
411.4,0.658673,0.341327,0.964712
411.5,0.658356,0.341644,0.965535
411.6,0.658035,0.341965,0.966359
411.7,0.657711,0.342289,0.967185
411.8,0.657383,0.342616,0.968010
411.9,0.657052,0.342947,0.968835
412.0,0.656719,0.343281,0.969659
412.1,0.656382,0.343618,0.970482
412.2,0.656042,0.343957,0.971303
412.3,0.655700,0.344299,0.972122
412.4,0.655356,0.344644,0.972938
412.5,0.655009,0.344991,0.973750
412.6,0.654659,0.345340,0.974559
412.7,0.654308,0.345692,0.975363
412.8,0.653955,0.346045,0.976162
412.9,0.653600,0.346400,0.976956
